CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CustomerID
15694408,Lung,749,France,Male,40,1,139290.41,1,True,False,182855.42,True,15694408
15585215,Yuan,763,France,Female,31,4,0.0,2,False,False,50404.72,False,15585215
15682757,Pardey,734,France,Male,30,3,0.0,2,True,False,107640.25,False,15682757
15736601,Tai,716,France,Male,35,4,144428.87,1,True,False,134132.65,False,15736601
15601848,Scott,594,France,Male,35,2,0.0,2,True,False,103480.69,False,15601848
15736008,Hunter,644,France,Female,46,9,95441.27,1,True,False,108761.05,True,15736008
15669064,Mazzanti,671,Germany,Male,35,1,144848.74,1,True,True,179012.3,False,15669064
15624528,L?,664,Germany,Male,26,7,116244.14,2,True,True,95145.14,False,15624528
15598493,Beach,656,France,Male,50,7,0.0,2,False,True,72143.44,False,15598493
15601274,Hsieh,667,Spain,Female,40,1,146502.07,1,True,False,19162.89,False,15601274
15702669,Faulkner,663,Germany,Male,44,2,117028.6,2,False,True,144680.18,False,15702669
15728669,Knowles,584,Germany,Female,30,8,112013.81,1,True,False,177772.03,True,15728669
15742668,Day,626,Spain,Female,37,6,108269.37,1,True,False,5597.94,False,15742668
15697441,Hsueh,485,France,Male,29,7,182123.79,1,True,False,116828.51,True,15697441
15740476,Tsao,659,Germany,Female,32,3,150923.74,2,False,True,174652.51,False,15740476
15648064,Kennedy,649,France,Male,33,2,0.0,2,True,False,2010.98,False,15648064
15636624,Nwabugwu,805,Spain,Female,39,5,165272.13,1,True,False,14109.85,True,15636624
15807923,Young,716,Germany,Female,39,10,115301.31,1,True,False,43527.4,True,15807923
15745844,Kerr,642,Germany,Female,40,6,129502.49,2,False,True,86099.23,True,15745844
15786170,Tien,659,France,Male,31,4,118342.26,1,False,False,161574.19,False,15786170
15681081,Marrero,545,Spain,Female,47,5,0.0,2,True,True,38970.14,False,15681081
15684484,White,543,France,Male,22,8,0.0,2,False,False,127587.22,False,15684484
15785869,Pisano,718,France,Female,25,7,0.0,2,True,False,30380.12,False,15785869
15763859,Brown,840,France,Female,43,7,0.0,2,True,False,90908.95,False,15763859
15658935,Freeman,630,Germany,Female,34,9,106937.05,2,True,False,138275.01,False,15658935
15747358,Russell,643,Germany,Male,59,3,170331.37,1,True,True,32171.79,False,15747358
15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,True,True,126143.23,False,15735203
15576256,Yusupova,582,France,Male,39,5,0.0,2,True,True,129892.93,False,15576256
15659420,Foley,659,Spain,Male,32,3,107594.11,2,True,True,102416.84,False,15659420
15593365,Shih,762,Spain,Male,39,2,81273.13,1,True,True,18719.67,False,15593365
15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,True,False,61936.22,False,15777352
15812007,Power,670,Spain,Male,25,6,0.0,2,True,True,78358.94,False,15812007
15625461,Amos,613,France,Female,45,1,187841.99,2,True,True,147224.27,False,15625461
15739438,Reed,539,France,Male,30,0,0.0,2,True,False,160979.66,False,15739438
15611759,Simmons,850,Spain,Female,57,8,126776.3,2,True,True,132298.49,False,15611759
15661629,Ricci,522,Spain,Male,34,9,126436.29,1,True,False,174248.52,True,15661629
15633950,Yen,737,France,Male,41,1,101960.74,1,True,True,123547.28,False,15633950
15592386,Campbell,520,France,Male,58,3,0.0,2,False,True,32790.02,False,15592386
15803716,West,706,Spain,Male,28,3,0.0,2,False,True,181543.67,False,15803716
15696674,Robinson,643,Germany,Female,45,2,150842.93,1,False,True,2319.96,True,15696674
15706365,Bianchi,648,France,Female,50,9,102535.57,1,True,True,189543.19,False,15706365
15745088,Chen,443,Germany,Female,29,9,99027.61,2,True,False,10940.4,False,15745088
15676715,Madukaego,640,France,Male,68,9,0.0,2,True,True,199493.38,False,15676715
15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,True,True,188193.25,False,15613085
15633537,Nolan,540,Germany,Female,42,9,87271.41,2,True,False,172572.64,False,15633537
15594720,Scott,460,Germany,Female,35,8,102742.91,2,True,True,189339.6,False,15594720
15684042,Blair,636,Germany,Male,34,2,40105.51,2,False,True,53512.16,False,15684042
15583303,Monaldo,593,France,Female,29,2,152265.43,1,True,False,34004.44,False,15583303
15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,True,True,10598.29,False,15611579
15774696,Cole,640,Germany,Female,75,1,106307.91,2,False,True,113428.77,False,15774696
15694506,Briggs,611,Germany,Male,31,0,107884.81,2,True,True,183487.98,False,15694506
15688074,Gregory,802,Germany,Male,31,1,125013.72,1,True,True,187658.09,False,15688074
15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,True,True,172459.39,False,15759537
15758449,Angelo,769,France,Female,39,8,0.0,1,False,True,21016.0,False,15758449
15583456,Gardiner,745,Germany,Male,45,10,117231.63,3,True,True,122381.02,True,15583456
15667871,Kerr,572,Spain,Male,35,4,152390.26,1,True,False,128123.66,False,15667871
15677371,Ko,629,Spain,Female,30,2,34013.63,1,True,False,19570.63,False,15677371
15629677,Distefano,687,Spain,Female,39,2,0.0,3,False,False,188150.6,True,15629677
15713578,Farrell,483,France,Female,50,9,0.0,2,True,True,111020.24,False,15713578
15591509,Milano,690,France,Male,36,7,101583.11,2,True,False,123775.15,False,15591509
15568240,Ting,492,Germany,Female,30,10,77168.87,2,False,True,146700.22,False,15568240
15622993,Boyd,709,Germany,Male,28,8,124695.72,2,True,False,145251.35,False,15622993
15689294,Onyemaechi,705,Germany,Male,44,3,105934.96,1,True,False,82463.69,False,15689294
15720910,Black,560,France,Female,66,9,0.0,1,True,True,15928.49,False,15720910
15721181,Oliver,611,Spain,Male,46,6,0.0,2,True,False,45886.33,False,15721181
15776433,Greco,730,Spain,Male,62,2,0.0,2,True,True,186489.95,False,15776433
15748936,Whitehead,709,Spain,Female,45,2,0.0,2,False,True,162922.65,False,15748936
15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,True,False,9262.77,False,15717225
15685226,Morrison,712,Germany,Female,29,7,147199.07,1,True,True,84932.4,False,15685226
15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,True,True,71557.12,False,15785611
15573456,Cunningham,648,Spain,Male,46,9,127209.0,2,True,False,77405.95,True,15573456
15684548,Demidov,556,Spain,Male,38,8,0.0,2,False,False,417.41,True,15684548
15620505,Celis,594,Spain,Female,24,0,97378.54,1,True,True,71405.17,False,15620505
15807432,Cheng,645,Germany,Female,37,2,136925.09,2,False,True,153400.24,False,15807432
15584766,Knight,557,France,Male,33,3,54503.55,1,True,True,371.05,False,15584766
15612187,Morin,547,Germany,Male,32,8,155726.85,1,True,False,67789.99,False,15612187
15762218,Mills,701,France,Female,39,9,0.0,2,False,True,145894.9,False,15762218
15646372,Outhwaite,616,France,Female,66,1,135842.41,1,True,False,183840.51,True,15646372
15690452,Tung,605,France,Male,52,1,63349.75,1,True,False,108887.44,False,15690452
15747795,Pai,593,Germany,Female,38,4,129499.42,1,True,True,154071.27,False,15747795
15781589,Carpenter,751,Spain,Male,52,8,0.0,2,False,True,179291.85,False,15781589
15732674,Fennell,443,Spain,Male,36,6,70438.01,2,False,True,56937.43,False,15732674
15642291,Fontaine,685,France,Male,23,8,0.0,2,True,True,112239.03,False,15642291
15692761,Pratt,718,France,Male,36,9,0.0,1,True,False,45909.87,False,15692761
15578045,Mitchell,538,Spain,Female,49,9,141434.04,1,False,False,173779.25,True,15578045
15745354,Franklin,611,Spain,Female,37,4,0.0,2,True,False,125696.26,False,15745354
15701376,K'ung,668,Germany,Male,37,10,152958.29,2,True,True,159585.61,False,15701376
15691625,Ko,537,Germany,Female,41,3,138306.34,1,True,False,106761.47,False,15691625
15566594,McKenzie,709,Spain,Male,23,10,0.0,2,False,False,129590.18,False,15566594
15760431,Pino,850,France,Male,38,1,0.0,2,True,True,80006.65,False,15760431
15686302,Fisk,745,Spain,Female,31,3,124328.84,1,True,True,140451.52,False,15686302
15801559,Chiang,693,Germany,Female,41,9,181461.48,3,True,True,187929.43,True,15801559
15810432,Moseley,795,Spain,Male,35,8,0.0,2,True,False,167155.36,False,15810432
15809616,Hsiung,626,Spain,Male,26,8,0.0,2,False,False,191420.71,False,15809616
15720559,Heath,487,Germany,Female,61,5,110368.03,1,False,False,11384.45,True,15720559
15695632,Dellucci,556,France,Female,39,9,89588.35,1,True,True,94898.1,False,15695632
15659843,Li,643,France,Female,46,6,0.0,2,False,False,106781.59,False,15659843
15615624,De Salis,605,France,Female,28,6,0.0,2,False,False,159508.52,False,15615624
15810418,T'ang,756,Germany,Female,60,3,115924.89,1,True,False,93524.19,True,15810418
15716186,Richardson,586,France,Female,38,2,0.0,2,True,False,87168.46,False,15716186
15674551,Fitch,535,Germany,Male,40,7,111756.5,1,True,False,8128.32,True,15674551
15622834,Stevenson,678,France,Female,35,4,0.0,1,True,False,125518.32,False,15622834
15566111,Estes,596,France,Male,39,9,0.0,1,True,False,48963.59,False,15566111
15784597,Lattimore,648,France,Male,26,9,162923.85,1,True,False,98368.24,False,15784597
15652883,Chung,492,Germany,Male,39,10,124576.65,2,True,False,148584.61,False,15652883
15806964,Utz,702,France,Male,45,0,80793.58,1,True,True,27474.81,False,15806964
15576313,Wei,486,Germany,Female,40,9,71340.09,1,True,False,76192.21,False,15576313
15806467,Boyle,568,Germany,Male,40,1,99282.63,1,False,False,134600.94,True,15806467
15597602,Nwachinemelu,619,Germany,Male,57,3,137946.39,1,True,True,72467.99,True,15597602
15743040,Kuznetsova,724,Germany,Male,41,2,127892.57,2,False,True,199645.45,False,15743040
15705521,Pisani,548,Germany,Female,33,0,101084.36,1,True,False,42749.85,False,15705521
15595039,Manna,545,Germany,Female,37,8,114754.08,1,True,False,136050.44,True,15595039
15799384,Collier,683,France,Male,33,8,0.0,1,False,False,73564.44,False,15799384
15581197,Ricci,762,France,Female,51,3,99286.98,1,False,True,85578.63,False,15581197
15693737,Carr,627,Germany,Female,30,4,79871.02,2,True,False,129826.89,False,15693737
15624623,Hs?,516,France,Male,35,10,104088.59,2,False,False,119666.0,False,15624623
15783501,Findlay,800,France,Female,38,2,168190.33,2,True,False,68052.08,False,15783501
15690134,Hughes,464,Germany,Female,42,3,85679.25,1,True,True,164104.74,False,15690134
15782735,Chukwuemeka,626,France,Female,35,3,0.0,1,False,False,80190.36,False,15782735
15611088,Genovese,790,France,Female,31,9,0.0,2,True,False,84126.75,False,15611088
15672145,Swift,534,France,Female,34,7,121551.58,2,True,True,70179.0,False,15672145
15732628,Ugoji,745,France,Male,46,2,122220.19,1,True,True,118024.1,False,15732628
15787470,Parkinson,553,Spain,Male,47,3,116528.15,1,False,False,145704.19,True,15787470
15803406,Ross,748,France,Female,26,1,77780.29,1,False,True,183049.41,False,15803406
15730460,Oleary,722,France,Male,37,2,0.0,1,False,False,120906.83,False,15730460
15644572,Turnbull,501,France,Male,40,4,125832.2,1,True,True,100433.83,False,15644572
15694860,Uspensky,675,France,Female,38,6,68065.8,1,False,False,138777.0,True,15694860
15658169,Cook,778,Spain,Female,47,6,127299.34,2,True,False,124694.99,False,15658169
15794396,Newbold,494,Germany,Female,38,7,174937.64,1,True,False,40084.32,False,15794396
15785798,Uchechukwu,850,France,Male,40,9,0.0,2,False,True,119232.33,False,15785798
15710825,Ch'en,592,Spain,Male,31,7,110071.1,1,False,False,43921.36,False,15710825
15668444,He,590,Spain,Female,44,3,139432.37,1,True,False,62222.81,False,15668444
15726631,Hilton,758,France,Female,39,6,127357.76,1,False,True,56577.0,False,15726631
15733797,Sal,506,France,Male,36,5,0.0,2,True,False,164253.35,False,15733797
15747960,Eluemuno,733,France,Male,33,3,0.0,1,True,True,7666.73,False,15747960
15634632,Titus,711,France,Male,38,3,0.0,2,True,False,68487.51,False,15634632
15707362,Yin,514,Germany,Male,43,1,95556.31,1,False,True,199273.98,True,15707362
15662976,Lettiere,637,Spain,Male,37,8,0.0,1,True,True,186062.36,False,15662976
15732778,Templeman,468,Germany,Male,29,1,111681.98,2,True,True,195711.16,False,15732778
15718443,Chibuzo,539,France,Male,39,3,0.0,2,True,False,36692.17,False,15718443
15670039,Sun,509,Spain,Female,25,3,108738.71,2,True,False,106920.57,False,15670039
15773792,Evans,662,France,Female,32,4,133950.37,1,True,True,48725.68,True,15773792
15613786,Ogbonnaya,818,Spain,Male,26,4,0.0,2,True,True,167036.94,False,15613786
15726032,Enyinnaya,608,France,Male,33,9,89968.69,1,True,False,68777.26,False,15726032
15663252,Olisanugo,850,Spain,Female,32,9,0.0,2,True,True,18924.92,False,15663252
15593782,Brookes,816,Germany,Female,38,5,130878.75,3,True,False,71905.77,True,15593782
15633283,Padovano,536,France,Male,35,8,0.0,2,True,False,64833.28,False,15633283
15749167,Fisk,753,France,Male,35,3,0.0,2,True,True,184843.77,False,15749167
15759298,Shih,631,Spain,Male,27,10,134169.62,1,True,True,176730.02,False,15759298
15683625,Hare,703,France,Male,37,1,149762.08,1,True,False,20629.4,True,15683625
15635367,Muir,774,France,Male,26,2,93844.69,1,True,False,28415.36,False,15635367
15681705,Fanucci,785,France,Male,28,8,0.0,2,True,False,77231.27,False,15681705
15603156,Elewechi,571,France,Female,33,1,0.0,2,True,False,102750.7,False,15603156
15591986,Johnston,621,Germany,Male,46,6,141078.37,1,False,False,34580.8,True,15591986
15798888,Pisano,605,Germany,Female,31,1,117992.59,1,True,True,183598.77,False,15798888
15809722,Ankudinov,611,France,Female,40,8,100812.33,2,True,False,147358.27,False,15809722
15677538,Nwokike,569,France,Male,38,7,0.0,1,True,True,108469.2,False,15677538
15797736,Smith,658,France,Male,29,4,80262.6,1,True,True,20612.82,False,15797736
15695585,Atkins,788,Spain,Male,34,6,156478.62,1,False,True,181196.76,False,15695585
15744398,Burns,525,France,Female,23,5,0.0,2,True,False,160249.1,False,15744398
15750658,Obiuto,798,France,Male,37,8,0.0,3,False,False,110783.28,False,15750658
15578186,Pirozzi,486,Germany,Male,37,9,115217.99,2,True,False,144995.33,False,15578186
15676519,George,615,Spain,Male,61,9,0.0,2,True,False,150227.85,True,15676519
15637954,Lewis,730,France,Female,35,0,155470.55,1,True,True,53718.28,False,15637954
15758639,Moran,641,France,Male,37,7,0.0,2,True,False,75248.3,False,15758639
15613772,Dalrymple,542,France,Male,39,3,135096.77,1,True,True,14353.43,True,15613772
15731744,Carslaw,692,France,Male,30,2,0.0,2,False,True,130486.57,False,15731744
15807709,Kirby,714,Germany,Female,55,9,180075.22,1,True,True,100127.71,False,15807709
15714689,Houghton,591,Spain,Male,29,1,97541.24,1,True,True,196356.17,False,15714689
15699005,Martin,710,France,Female,41,2,156067.05,1,True,True,9983.88,False,15699005
15624170,Tan,639,France,Female,38,4,81550.94,2,False,True,118974.77,False,15624170
15725679,Hsia,531,France,Female,47,6,0.0,1,False,False,194998.34,True,15725679
15585865,Westerberg,673,France,Female,38,2,170061.92,2,False,False,134901.34,True,15585865
15804256,Hale,765,Germany,Male,36,8,92310.54,2,True,True,72924.56,False,15804256
15662403,Kryukova,622,France,Female,32,6,169089.38,2,True,False,101057.95,False,15662403
15733616,Sopuluchukwu,806,France,Male,40,5,80613.93,1,True,True,142838.64,False,15733616
15591995,Barry,757,Germany,Male,26,8,121581.56,2,True,True,127059.04,False,15591995
15677020,Selezneva,570,France,Female,58,8,0.0,1,False,True,116503.92,True,15677020
15727688,Chizuoke,555,Spain,Male,32,4,0.0,2,True,True,54405.79,False,15727688
15715941,Lueck,692,France,Male,54,5,0.0,2,True,True,88721.84,False,15715941
15714485,Udinese,774,France,Male,60,5,85891.55,1,True,False,74135.48,True,15714485
15730059,Udobata,638,Spain,Male,44,9,77637.35,2,True,True,111346.22,False,15730059
15715527,Freeman,543,Spain,Female,41,4,0.0,1,False,False,194902.16,False,15715527
15576623,Outlaw,584,France,Male,31,5,0.0,2,True,False,31474.27,False,15576623
15805565,Obiuto,691,Germany,Male,30,7,116927.89,1,True,False,21198.39,False,15805565
15677307,Lo,684,Germany,Female,40,6,137326.65,1,True,False,186976.6,False,15677307
15773890,Okechukwu,733,France,Male,22,5,0.0,2,True,True,117202.19,False,15773890
15598883,King,599,Spain,Female,37,2,0.0,2,True,True,143739.29,False,15598883
15568506,Forbes,524,Germany,Female,31,10,67238.98,2,True,True,161811.23,False,15568506
15761043,Macleod,632,Germany,Female,38,6,86569.76,2,True,False,98090.91,False,15761043
15782236,Gibbs,735,Spain,Male,34,5,0.0,2,False,False,71095.41,False,15782236
15593601,Isayev,734,France,Male,34,6,133598.4,1,True,True,13107.24,False,15593601
15682048,Pisano,605,France,Female,51,3,136188.78,1,True,True,67110.59,True,15682048
15746902,Belstead,793,Spain,Male,38,9,0.0,2,True,False,88225.02,False,15746902
15752081,Vassiliev,468,France,Female,56,10,0.0,3,False,True,62256.87,True,15752081
15781307,Schneider,779,Germany,Male,37,7,120092.52,2,True,False,135925.72,False,15781307
15775912,Mazzanti,698,France,Male,48,4,101238.24,2,False,True,177815.87,True,15775912
15745417,Knipe,707,France,Male,58,6,89685.92,1,False,True,126471.13,False,15745417
15671256,Macartney,850,France,Female,35,1,211774.31,1,True,False,188574.12,True,15671256
15653547,Madukwe,850,France,Male,56,7,131317.48,1,True,True,119175.45,False,15653547
15595766,Watts,527,Spain,Male,37,5,93722.73,2,True,True,139093.73,False,15595766
15742358,Humphreys,696,Germany,Male,32,8,101160.99,1,True,True,115916.55,False,15742358
15763274,Wu,661,France,Male,48,3,120320.54,1,False,False,96463.25,False,15763274
15786063,Chin,776,France,Female,31,2,0.0,2,True,True,112349.51,False,15786063
15600258,Chesnokova,701,France,Male,43,2,0.0,2,True,True,165303.79,False,15600258
15573318,Kung,610,France,Male,26,8,0.0,2,True,False,166031.08,False,15573318
15653849,Lu,572,Germany,Female,48,3,152827.99,1,True,False,38411.79,True,15653849
15694272,Nkemakolam,673,France,Male,30,1,64097.75,1,True,True,77783.35,False,15694272
15736112,Walton,519,Spain,Female,57,2,119035.35,2,True,True,29871.79,False,15736112
15749851,Brookes,702,Spain,Female,26,4,135219.57,1,False,True,59747.63,False,15749851
15663478,Baldwin,729,France,Male,32,6,93694.42,1,True,True,79919.13,False,15663478
15592300,Mai,543,Spain,Male,35,10,59408.63,1,True,False,76773.53,False,15592300
15567832,Shih,550,France,Female,40,7,114354.95,1,True,False,54018.93,False,15567832
15776780,He,608,France,Male,59,1,0.0,1,True,False,70649.64,True,15776780
